Cas;Skutecna_Spotreba_kWh;Skutecny_AC_Vystup_kWh;Unnamed: 3;Celkovy_Vykon_Panelu_W;Cista_Vyroba_Panelu_kWh;Aktualni_AC_Vystup_W;Vykon_Baterie_W;Baterie_SOC_%;Cena_CZK_kWh;Predpoved_FS_kWh;Predpoved_PVCZ_kWh;Predpoved_Prumer_kWh;Doporucena_Akce;AC_vyroba_Dnes_kWh;Spotreba_Celkem_kWh;Akce_PuLP;Duvod_PuLP;Import_5min_kWh;Export_5min_kWh;Aktualni_import/export_W;Denni_Import_kWh;Denni_Export_kWh;Export_Celkem_kWh
2026-03-24 21:55:00;0,01;;;;;;;;;;;;;;10473,34;;;;;;;;
2026-03-24 22:00:00;0,0;;;;;;;;;;;;;;10473,34;;;;;;;;
2026-03-24 22:05:00;0,0;;;;;;;;;;;;;;10473,34;;;;;;;;
2026-03-24 22:10:00;0,01;;;;;;;;;;;;;;10473,35;;;;;;;;
2026-03-24 22:15:00;0,01;;;;;;;;;;;;;;10473,36;;;;;;;;
2026-03-24 22:20:00;0,01;;;;;;;;;;;;;;10473,37;;;;;;;;
2026-03-24 22:25:00;0,01;;;;;;;;;;;;;;10473,38;;;;;;;;
2026-03-24 22:30:00;0,03;;;;;;;;;;;;;;10473,41;;;;;;;;
2026-03-24 22:35:00;0,02;;;;;;;;;;;;;;10473,43;;;;;;;;
2026-03-24 22:40:00;0,02;;;;;;;;;;;;;;10473,45;;;;;;;;
2026-03-24 22:45:00;0,03;;;;;;;;;;;;;;10473,48;;;;;;;;
2026-03-24 22:50:00;0,03;;;;;;;;;;;;;;10473,51;;;;;;;;
2026-03-24 22:55:00;0,03;;;;;;;;;;;;;;10473,54;;;;;;;;
2026-03-24 23:00:00;0,03;;;;;;;;;;;;;;10473,57;;;;;;;;
2026-03-24 23:05:00;0,03;;;;;;;;;;;;;;10473,6;;;;;;;;
2026-03-24 23:10:00;0,03;;;;;;;;;;;;;;10473,63;;;;;;;;
2026-03-24 23:15:00;0,04;;;;;;;;;;;;;;10473,67;;;;;;;;
2026-03-24 23:20:00;0,02;;;;;;;;;;;;;;10473,69;;;;;;;;
2026-03-24 23:25:00;0,03;;;;;;;;;;;;;;10473,72;;;;;;;;
2026-03-24 23:30:00;0,02;;;;;;;;;;;;;;10473,74;;;;;;;;
2026-03-24 23:35:00;0,03;;;;;;;;;;;;;;10473,77;;;;;;;;
2026-03-24 23:40:00;0,02;;;;;;;;;;;;;;10473,79;;;;;;;;
2026-03-24 23:45:00;0,02;;;;;;;;;;;;;;10473,81;;;;;;;;
2026-03-24 23:50:00;0,02;;;;;;;;;;;;;;10473,83;;;;;;;;
2026-03-24 23:55:00;0,02;;;;;;;;;;;;;;10473,85;;;;;;;;
2026-03-25 00:00:00;0,02;;;;;;;;;;;;;;10473,87;;;;;;;;
2026-03-25 00:05:00;0,02;;;;;;;;;;;;;;10473,89;;;;;;;;
2026-03-25 00:10:00;0,02;;;;;;;;;;;;;;10473,91;;;;;;;;
2026-03-25 00:15:00;0,02;;;;;;;;;;;;;;10473,93;;;;;;;;
2026-03-25 00:20:00;0,03;;;;;;;;;;;;;;10473,96;;;;;;;;
2026-03-25 00:25:00;0,03;;;;;;;;;;;;;;10473,99;;;;;;;;
2026-03-25 00:30:00;0,02;;;;;;;;;;;;;;10474,01;;;;;;;;
2026-03-25 00:35:00;0,02;;;;;;;;;;;;;;10474,03;;;;;;;;
2026-03-25 00:40:00;0,02;;;;;;;;;;;;;;10474,05;;;;;;;;
2026-03-25 00:45:00;0,03;;;;;;;;;;;;;;10474,08;;;;;;;;
2026-03-25 00:50:00;0,03;;;;;;;;;;;;;;10474,11;;;;;;;;
2026-03-25 00:55:00;0,03;;;;;;;;;;;;;;10474,14;;;;;;;;
2026-03-25 01:00:00;0,03;;;;;;;;;;;;;;10474,17;;;;;;;;
2026-03-25 01:05:00;0,03;;;;;;;;;;;;;;10474,2;;;;;;;;
2026-03-25 01:10:00;0,03;;;;;;;;;;;;;;10474,23;;;;;;;;
2026-03-25 01:15:00;0,03;;;;;;;;;;;;;;10474,26;;;;;;;;
2026-03-25 01:20:00;0,03;;;;;;;;;;;;;;10474,29;;;;;;;;
2026-03-25 01:25:00;0,03;;;;;;;;;;;;;;10474,32;;;;;;;;
2026-03-25 01:30:00;0,02;;;;;;;;;;;;;;10474,34;;;;;;;;
2026-03-25 01:35:00;0,03;;;;;;;;;;;;;;10474,37;;;;;;;;
2026-03-25 01:40:00;0,02;;;;;;;;;;;;;;10474,39;;;;;;;;
2026-03-25 01:45:00;0,02;;;;;;;;;;;;;;10474,41;;;;;;;;
2026-03-25 01:50:00;0,02;;;;;;;;;;;;;;10474,43;;;;;;;;
2026-03-25 01:55:00;0,02;;;;;;;;;;;;;;10474,45;;;;;;;;
2026-03-25 02:00:00;0,03;;;;;;;;;;;;;;10474,48;;;;;;;;
2026-03-25 02:05:00;0,02;;;;;;;;;;;;;;10474,5;;;;;;;;
2026-03-25 02:10:00;0,03;;;;;;;;;;;;;;10474,53;;;;;;;;
2026-03-25 02:15:00;0,02;;;;;;;;;;;;;;10474,55;;;;;;;;
2026-03-25 02:20:00;0,02;;;;;;;;;;;;;;10474,57;;;;;;;;
2026-03-25 02:25:00;0,02;;;;;;;;;;;;;;10474,59;;;;;;;;
2026-03-25 02:30:00;0,02;;;;;;;;;;;;;;10474,61;;;;;;;;
2026-03-25 02:35:00;0,03;;;;;;;;;;;;;;10474,64;;;;;;;;
2026-03-25 02:40:00;0,03;;;;;;;;;;;;;;10474,67;;;;;;;;
2026-03-25 02:45:00;0,14;;;;;;;;;;;;;;10474,81;;;;;;;;
2026-03-25 02:50:00;0,18;;;;;;;;;;;;;;10474,99;;;;;;;;
2026-03-25 02:55:00;0,13;;;;;;;;;;;;;;10475,12;;;;;;;;
2026-03-25 03:00:00;0,14;;;;;;;;;;;;;;10475,26;;;;;;;;
2026-03-25 03:05:00;0,07;;;;;;;;;;;;;;10475,33;;;;;;;;
2026-03-25 03:10:00;0,01;;;;;;;;;;;;;;10475,34;;;;;;;;
2026-03-25 03:15:00;0,0;;;;;;;;;;;;;;10475,34;;;;;;;;
2026-03-25 03:20:00;0,01;;;;;;;;;;;;;;10475,35;;;;;;;;
2026-03-25 03:25:00;0,01;;;;;;;;;;;;;;10475,36;;;;;;;;
2026-03-25 03:30:00;0,01;;;;;;;;;;;;;;10475,37;;;;;;;;
2026-03-25 03:35:00;0,02;;;;;;;;;;;;;;10475,39;;;;;;;;
2026-03-25 03:40:00;0,02;;;;;;;;;;;;;;10475,41;;;;;;;;
2026-03-25 03:45:00;0,02;;;;;;;;;;;;;;10475,43;;;;;;;;
2026-03-25 03:50:00;0,01;;;;;;;;;;;;;;10475,44;;;;;;;;
2026-03-25 03:55:00;0,01;;;;;;;;;;;;;;10475,45;;;;;;;;
2026-03-25 04:00:00;0,01;;;;;;;;;;;;;;10475,46;;;;;;;;
2026-03-25 04:05:00;0,02;;;;;;;;;;;;;;10475,48;;;;;;;;
2026-03-25 04:10:00;0,01;;;;;;;;;;;;;;10475,49;;;;;;;;
2026-03-25 04:15:00;0,01;;;;;;;;;;;;;;10475,5;;;;;;;;
2026-03-25 04:20:00;0,02;;;;;;;;;;;;;;10475,52;;;;;;;;
2026-03-25 04:25:00;0,03;;;;;;;;;;;;;;10475,55;;;;;;;;
2026-03-25 04:30:00;0,02;;;;;;;;;;;;;;10475,57;;;;;;;;
2026-03-25 04:35:00;0,01;;;;;;;;;;;;;;10475,58;;;;;;;;
2026-03-25 04:40:00;0,01;;;;;;;;;;;;;;10475,59;;;;;;;;
2026-03-25 04:45:00;0,01;;;;;;;;;;;;;;10475,6;;;;;;;;
2026-03-25 04:50:00;0,0;;;;;;;;;;;;;;10475,6;;;;;;;;
2026-03-25 04:55:00;0,01;;;;;;;;;;;;;;10475,61;;;;;;;;
2026-03-25 05:00:00;0,0;;;;;;;;;;;;;;10475,61;;;;;;;;
2026-03-25 05:05:00;0,01;;;;;;;;;;;;;;10475,62;;;;;;;;
2026-03-25 05:10:00;0,01;;;;;;;;;;;;;;10475,63;;;;;;;;
2026-03-25 05:15:00;0,01;;;;;;;;;;;;;;10475,64;;;;;;;;
2026-03-25 05:20:00;0,01;;;;;;;;;;;;;;10475,65;;;;;;;;
2026-03-25 05:25:00;0,01;;;;;;;;;;;;;;10475,66;;;;;;;;
2026-03-25 05:30:00;0,01;;;;;;;;;;;;;;10475,67;;;;;;;;
2026-03-25 05:35:00;0,01;;;;;;;;;;;;;;10475,68;;;;;;;;
2026-03-25 05:40:00;0,01;;;;;;;;;;;;;;10475,69;;;;;;;;
2026-03-25 05:45:00;0,0;;;;;;;;;;;;;;10475,69;;;;;;;;
2026-03-25 05:50:00;0,01;;;;;;;;;;;;;;10475,7;;;;;;;;
2026-03-25 05:55:00;0,01;;;;;;;;;;;;;;10475,71;;;;;;;;
2026-03-25 06:00:00;0,01;;;;;;;;;;;;;;10475,72;;;;;;;;
2026-03-25 06:05:00;0,01;;;;;;;;;;;;;;10475,73;;;;;;;;
2026-03-25 06:10:00;0,01;;;;;;;;;;;;;;10475,74;;;;;;;;
2026-03-25 06:15:00;0,0;;;;;;;;;;;;;;10475,74;;;;;;;;
2026-03-25 06:20:00;0,01;;;;;;;;;;;;;;10475,75;;;;;;;;
2026-03-25 06:25:00;0,0;;;;;;;;;;;;;;10475,75;;;;;;;;
2026-03-25 06:30:00;0,0;;;;;;;;;;;;;;10475,75;;;;;;;;
2026-03-25 06:35:00;0,0;;;;;;;;;;;;;;10475,75;;;;;;;;
2026-03-25 06:40:00;0,0;;;;;;;;;;;;;;10475,75;;;;;;;;
2026-03-25 06:45:00;0,0;;;;;;;;;;;;;;10475,75;;;;;;;;
2026-03-25 06:50:00;0,0;;;;;;;;;;;;;;10475,75;;;;;;;;
2026-03-25 06:55:00;0,0;;;;;;;;;;;;;;10475,75;;;;;;;;
2026-03-25 07:00:00;0,0;;;;;;;;;;;;;;10475,75;;;;;;;;
2026-03-25 07:05:00;0,01;;;;;;;;;;;;;;10475,76;;;;;;;;
2026-03-25 07:10:00;0,0;;;;;;;;;;;;;;10475,76;;;;;;;;
2026-03-25 07:15:00;0,0;;;;;;;;;;;;;;10475,76;;;;;;;;
2026-03-25 07:20:00;0,0;;;;;;;;;;;;;;10475,76;;;;;;;;
2026-03-25 07:25:00;0,0;;;;;;;;;;;;;;10475,76;;;;;;;;
2026-03-25 07:30:00;0,0;;;;;;;;;;;;;;10475,76;;;;;;;;
2026-03-25 07:35:00;0,0;;;;;;;;;;;;;;10475,76;;;;;;;;
2026-03-25 07:40:00;0,0;;;;;;;;;;;;;;10475,76;;;;;;;;
2026-03-25 07:45:00;0,0;;;;;;;;;;;;;;10475,76;;;;;;;;
2026-03-25 07:50:00;0,01;;;;;;;;;;;;;;10475,77;;;;;;;;
2026-03-25 07:55:00;0,0;;;;;;;;;;;;;;10475,77;;;;;;;;
2026-03-25 08:00:00;0,0;;;;;;;;;;;;;;10475,77;;;;;;;;
2026-03-25 08:05:00;0,0;;;;;;;;;;;;;;10475,77;;;;;;;;
2026-03-25 08:10:00;0,0;;;;;;;;;;;;;;10475,77;;;;;;;;
2026-03-25 08:15:00;0,0;;;;;;;;;;;;;;10475,77;;;;;;;;
2026-03-25 08:20:00;0,0;;;;;;;;;;;;;;10475,77;;;;;;;;
2026-03-25 08:25:00;0,0;;;;;;;;;;;;;;10475,77;;;;;;;;
2026-03-25 08:30:00;0,0;;;;;;;;;;;;;;10475,77;;;;;;;;
2026-03-25 08:35:00;0,0;;;;;;;;;;;;;;10475,77;;;;;;;;
2026-03-25 08:40:00;0,01;;;;;;;;;;;;;;10475,78;;;;;;;;
2026-03-25 08:45:00;0,0;;;;;;;;;;;;;;10475,78;;;;;;;;
2026-03-25 08:50:00;0,0;;;;;;;;;;;;;;10475,78;;;;;;;;
2026-03-25 08:55:00;0,0;;;;;;;;;;;;;;10475,78;;;;;;;;
2026-03-25 09:00:00;0,01;;;;;;;;;;;;;;10475,79;;;;;;;;
2026-03-25 09:05:00;0,0;;;;;;;;;;;;;;10475,79;;;;;;;;
2026-03-25 09:10:00;0,0;;;;;;;;;;;;;;10475,79;;;;;;;;
2026-03-25 09:15:00;0,0;;;;;;;;;;;;;;10475,79;;;;;;;;
2026-03-25 09:20:00;0,16;;;;;;;;;;;;;;10475,95;;;;;;;;
2026-03-25 09:25:00;0,0;;;;;;;;;;;;;;10475,95;;;;;;;;
2026-03-25 09:30:00;0,0;;;;;;;;;;;;;;10475,95;;;;;;;;
2026-03-25 09:35:00;0,0;;;;;;;;;;;;;;10475,95;;;;;;;;
2026-03-25 09:40:00;0,0;;;;;;;;;;;;;;10475,95;;;;;;;;
2026-03-25 09:45:00;0,0;;;;;;;;;;;;;;10475,95;;;;;;;;
2026-03-25 09:50:00;0,01;;;;;;;;;;;;;;10475,96;;;;;;;;
2026-03-25 09:55:00;0,0;;;;;;;;;;;;;;10475,96;;;;;;;;
2026-03-25 10:00:00;0,0;;;;;;;;;;;;;;10475,96;;;;;;;;
2026-03-25 10:05:00;0,0;;;;;;;;;;;;;;10475,96;;;;;;;;
2026-03-25 10:10:00;0,01;;;;;;;;;;;;;;10475,97;;;;;;;;
2026-03-25 10:15:00;0,0;;;;;;;;;;;;;;10475,97;;;;;;;;
2026-03-25 10:20:00;0,0;;;;;;;;;;;;;;10475,97;;;;;;;;
2026-03-25 10:25:00;0,0;;;;;;;;;;;;;;10475,97;;;;;;;;
2026-03-25 10:30:00;0,0;;;;;;;;;;;;;;10475,97;;;;;;;;
2026-03-25 10:35:00;0,0;;;;;;;;;;;;;;10475,97;;;;;;;;
2026-03-25 10:40:00;0,0;;;;;;;;;;;;;;10475,97;;;;;;;;
2026-03-25 10:45:00;0,01;;;;;;;;;;;;;;10475,98;;;;;;;;
2026-03-25 10:50:00;0,0;;;;;;;;;;;;;;10475,98;;;;;;;;
2026-03-25 10:55:00;0,0;;;;;;;;;;;;;;10475,98;;;;;;;;
2026-03-25 11:00:00;0,0;;;;;;;;;;;;;;10475,98;;;;;;;;
2026-03-25 11:05:00;0,0;;;;;;;;;;;;;;10475,98;;;;;;;;
2026-03-25 11:10:00;0,01;;;;;;;;;;;;;;10475,99;;;;;;;;
2026-03-25 11:15:00;0,0;;;;;;;;;;;;;;10475,99;;;;;;;;
2026-03-25 11:20:00;0,0;;;;;;;;;;;;;;10475,99;;;;;;;;
2026-03-25 11:25:00;0,0;;;;;;;;;;;;;;10475,99;;;;;;;;
2026-03-25 11:30:00;0,01;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 11:35:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 11:40:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 11:45:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 11:50:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 11:55:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 12:00:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 12:05:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 12:10:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 12:15:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 12:20:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 12:25:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 12:30:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 12:35:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 12:40:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 12:45:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 12:50:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 12:55:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 13:00:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 13:05:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 13:10:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 13:15:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 13:20:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 13:25:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 13:30:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 13:35:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 13:40:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 13:45:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 13:50:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 13:55:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 14:00:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 14:05:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 14:10:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 14:15:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 14:20:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 14:25:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 14:30:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 14:35:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 14:40:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 14:45:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 14:50:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 14:55:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 15:00:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 15:05:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 15:10:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 15:15:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 15:20:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 15:25:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 15:30:00;0,0;;;;;;;;;;;;;;10476,0;;;;;;;;
2026-03-25 15:35:00;0,01;;;;;;;;;;;;;;10476,01;;;;;;;;
2026-03-25 15:40:00;0,0;;;;;;;;;;;;;;10476,01;;;;;;;;
2026-03-25 15:45:00;0,0;;;;;;;;;;;;;;10476,01;;;;;;;;
2026-03-25 15:50:00;0,0;;;;;;;;;;;;;;10476,01;;;;;;;;
2026-03-25 15:55:00;0,0;;;;;;;;;;;;;;10476,01;;;;;;;;
2026-03-25 16:00:00;0,0;;;;;;;;;;;;;;10476,01;;;;;;;;
2026-03-25 16:05:00;0,0;;;;;;;;;;;;;;10476,01;;;;;;;;
2026-03-25 16:10:00;0,01;;;;;;;;;;;;;;10476,02;;;;;;;;
2026-03-25 16:15:00;0,0;;;;;;;;;;;;;;10476,02;;;;;;;;
2026-03-25 16:20:00;0,0;;;;;;;;;;;;;;10476,02;;;;;;;;
2026-03-25 16:25:00;0,0;;;;;;;;;;;;;;10476,02;;;;;;;;
2026-03-25 16:30:00;0,0;;;;;;;;;;;;;;10476,02;;;;;;;;
2026-03-25 16:35:00;0,0;;;;;;;;;;;;;;10476,02;;;;;;;;
2026-03-25 16:40:00;0,0;;;;;;;;;;;;;;10476,02;;;;;;;;
2026-03-25 16:45:00;0,0;;;;;;;;;;;;;;10476,02;;;;;;;;
2026-03-25 16:50:00;0,0;;;;;;;;;;;;;;10476,02;;;;;;;;
2026-03-25 16:55:00;0,01;;;;;;;;;;;;;;10476,03;;;;;;;;
2026-03-25 17:00:00;0,0;;;;;;;;;;;;;;10476,03;;;;;;;;
2026-03-25 17:05:00;0,0;;;;;;;;;;;;;;10476,03;;;;;;;;
2026-03-25 17:10:00;0,0;;;;;;;;;;;;;;10476,03;;;;;;;;
2026-03-25 17:15:00;0,0;;;;;;;;;;;;;;10476,03;;;;;;;;
2026-03-25 17:20:00;0,01;;;;;;;;;;;;;;10476,04;;;;;;;;
2026-03-25 17:25:00;0,0;;;;;;;;;;;;;;10476,04;;;;;;;;
2026-03-25 17:30:00;0,0;;;;;;;;;;;;;;10476,04;;;;;;;;
2026-03-25 17:35:00;0,0;;;;;;;;;;;;;;10476,04;;;;;;;;
2026-03-25 17:40:00;0,01;;;;;;;;;;;;;;10476,05;;;;;;;;
2026-03-25 17:45:00;0,0;;;;;;;;;;;;;;10476,05;;;;;;;;
2026-03-25 17:50:00;0,0;;;;;;;;;;;;;;10476,05;;;;;;;;
2026-03-25 17:55:00;0,01;;;;;;;;;;;;;;10476,06;;;;;;;;
2026-03-25 18:00:00;0,0;;;;;;;;;;;;;;10476,06;;;;;;;;
2026-03-25 18:05:00;0,0;;;;;;;;;;;;;;10476,06;;;;;;;;
2026-03-25 18:10:00;0,0;;;;;;;;;;;;;;10476,06;;;;;;;;
2026-03-25 18:15:00;0,0;;;;;;;;;;;;;;10476,06;;;;;;;;
2026-03-25 18:20:00;0,01;;;;;;;;;;;;;;10476,07;;;;;;;;
2026-03-25 18:25:00;0,0;;;;;;;;;;;;;;10476,07;;;;;;;;
2026-03-25 18:30:00;0,0;;;;;;;;;;;;;;10476,07;;;;;;;;
2026-03-25 18:35:00;0,0;;;;;;;;;;;;;;10476,07;;;;;;;;
2026-03-25 18:40:00;0,01;;;;;;;;;;;;;;10476,08;;;;;;;;
2026-03-25 18:45:00;0,0;;;;;;;;;;;;;;10476,08;;;;;;;;
2026-03-25 18:50:00;0,0;;;;;;;;;;;;;;10476,08;;;;;;;;
2026-03-25 18:55:00;0,0;;;;;;;;;;;;;;10476,08;;;;;;;;
2026-03-25 19:00:00;0,01;;;;;;;;;;;;;;10476,09;;;;;;;;
2026-03-25 19:05:00;0,0;;;;;;;;;;;;;;10476,09;;;;;;;;
2026-03-25 19:10:00;0,0;;;;;;;;;;;;;;10476,09;;;;;;;;
2026-03-25 19:15:00;0,01;;;;;;;;;;;;;;10476,1;;;;;;;;
2026-03-25 19:20:00;0,0;;;;;;;;;;;;;;10476,1;;;;;;;;
2026-03-25 19:25:00;0,0;;;;;;;;;;;;;;10476,1;;;;;;;;
2026-03-25 19:30:00;0,0;;;;;;;;;;;;;;10476,1;;;;;;;;
2026-03-25 19:35:00;0,01;;;;;;;;;;;;;;10476,11;;;;;;;;
2026-03-25 19:40:00;0,0;;;;;;;;;;;;;;10476,11;;;;;;;;
2026-03-25 19:45:00;0,0;;;;;;;;;;;;;;10476,11;;;;;;;;
2026-03-25 19:50:00;0,0;;;;;;;;;;;;;;10476,11;;;;;;;;
2026-03-25 19:55:00;0,0;;;;;;;;;;;;;;10476,11;;;;;;;;
2026-03-25 20:00:00;0,01;;;;;;;;;;;;;;10476,12;;;;;;;;
2026-03-25 20:05:00;0,0;;;;;;;;;;;;;;10476,12;;;;;;;;
2026-03-25 20:10:00;0,0;;;;;;;;;;;;;;10476,12;;;;;;;;
2026-03-25 20:15:00;0,0;;;;;;;;;;;;;;10476,12;;;;;;;;
2026-03-25 20:20:00;0,0;;;;;;;;;;;;;;10476,12;;;;;;;;
2026-03-25 20:25:00;0,0;;;;;;;;;;;;;;10476,12;;;;;;;;
2026-03-25 20:30:00;0,0;;;;;;;;;;;;;;10476,12;;;;;;;;
2026-03-25 20:35:00;0,0;;;;;;;;;;;;;;10476,12;;;;;;;;
2026-03-25 20:40:00;0,0;;;;;;;;;;;;;;10476,12;;;;;;;;
2026-03-25 20:45:00;0,0;;;;;;;;;;;;;;10476,12;;;;;;;;
2026-03-25 20:50:00;0,0;;;;;;;;;;;;;;10476,12;;;;;;;;
2026-03-25 20:55:00;0,0;;;;;;;;;;;;;;10476,12;;;;;;;;
2026-03-25 21:00:00;0,01;;;;;;;;;;;;;;10476,13;;;;;;;;
2026-03-25 21:05:00;0,0;;;;;;;;;;;;;;10476,13;;;;;;;;
2026-03-25 21:10:00;0,0;;;;;;;;;;;;;;10476,13;;;;;;;;
2026-03-25 21:15:00;0,0;;;;;;;;;;;;;;10476,13;;;;;;;;
2026-03-25 21:20:00;0,0;;;;;;;;;;;;;;10476,13;;;;;;;;
2026-03-25 21:25:00;0,0;;;;;;;;;;;;;;10476,13;;;;;;;;
2026-03-25 21:30:00;0,0;;;;;;;;;;;;;;10476,13;;;;;;;;
2026-03-25 21:35:00;0,0;;;;;;;;;;;;;;10476,13;;;;;;;;
2026-03-25 21:40:00;0,0;;;;;;;;;;;;;;10476,13;;;;;;;;
2026-03-25 21:45:00;0,0;;;;;;;;;;;;;;10476,13;;;;;;;;
2026-03-25 21:50:00;0,01;;;;;;;;;;;;;;10476,14;;;;;;;;
2026-03-25 21:55:00;0,0;;;;;;;;;;;;;;10476,14;;;;;;;;
2026-03-25 22:00:00;0,01;;;;;;;;;;;;;;10476,15;;;;;;;;
2026-03-25 22:05:00;0,0;;;;;;;;;;;;;;10476,15;;;;;;;;
2026-03-25 22:10:00;0,0;;;;;;;;;;;;;;10476,15;;;;;;;;
2026-03-25 22:15:00;0,01;;;;;;;;;;;;;;10476,16;;;;;;;;
2026-03-25 22:20:00;0,0;;;;;;;;;;;;;;10476,16;;;;;;;;
